,단어,tf-idf,idf
1486,금가루,51.50483669387219,8.126489121807648
11987,젤리,30.864676179263917,8.587834688310267
1485,금,23.551134106547934,7.788465294495015
11046,인삼,22.111049265399597,8.841615209086367
776,고급스럽다,14.942333387058081,5.646121744453065
5741,반짝반짝,10.54852208592222,9.875688976616905
15290,홍삼,8.712217931473678,9.757905940960523
6545,불,8.183862271993066,9.214290494371541
1506,금설,7.903651609485564,9.815064354800471
5915,백도,7.666866811767087,8.063310220186114
3402,동봉,7.353179630793333,7.975448864394781
7664,센스,7.353075714477888,8.253828544184248
4983,멋지다,7.107430496353429,7.9661464717324675
2945,담,6.761395083083543,6.603272384820675
9365,어버이날,6.58560350213453,7.750437898905775
2651,늘다,6.541503499690599,6.185248241936017
4519,만점,6.533880384323219,8.537403834683376
11577,재밌다,6.409604454927398,8.344212605652517
1564,기념일,6.350964070677283,8.053157848722098
1509,금술,6.186789100312676,10.163371049068687
7038,사이즈,6.1211979445944955,7.852487153259946
1496,금박,6.110457176108463,10.163371049068687
13054,챙기다,6.042662732477578,7.773080375655535
9809,영롱하다,5.944786080257238,9.390181160835205
12897,찍다,5.7886525583977,7.2592059690401864
1501,금빛,5.757787435448417,10.345692605862641
9497,얼다,5.687710615713898,8.570740254950968
10889,이뿌다,5.547113510999262,8.798130097146629
11940,제격,5.527050277764,8.330789585320376
4092,려고,5.400931142910981,7.59842169160715
5740,반짝거리다,5.353443922283068,10.451053121520468
2161,남자친구,5.3499685814426545,7.706635276247383
6713,비추다,5.326167528705438,8.385597821815372
12188,좋아지다,5.137037502175419,7.938747497544353
14526,품다,5.057678340662693,8.819636302367591
3602,드릴,5.004610896123989,8.003886799715314
7416,서다,4.904621200463842,6.651825610237666
15585,흔들다,4.825393704904785,7.678464399280687
2116,날리다,4.801144777999709,9.603755261133264
13763,크기,4.6200861233852155,8.357818257708296
3168,덕분,4.583254371788938,6.8163952215731705
2239,내주다,4.513353176785898,7.579373496636455
9684,여자친구,4.504849867442597,7.765475776270316
